spectrogram_path,original_wav,label,gun_type,dataset
data/processed/spectrograms/urban_sound__116400-3-1-1.npy,data/raw/urban_sound/fold3/116400-3-1-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__63095-4-0-28.npy,data/raw/urban_sound/fold3/63095-4-0-28.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__42117-8-0-8.npy,data/raw/urban_sound/fold3/42117-8-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-22.npy,data/raw/urban_sound/fold3/146714-0-0-22.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-21.npy,data/raw/urban_sound/fold3/22601-8-0-21.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__69598-4-3-0.npy,data/raw/urban_sound/fold3/69598-4-3-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__153261-0-0-3.npy,data/raw/urban_sound/fold3/153261-0-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__138473-9-0-38.npy,data/raw/urban_sound/fold3/138473-9-0-38.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__58857-2-0-7.npy,data/raw/urban_sound/fold3/58857-2-0-7.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-27.npy,data/raw/urban_sound/fold3/22601-8-0-27.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__58806-0-0-0.npy,data/raw/urban_sound/fold3/58806-0-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-46.npy,data/raw/urban_sound/fold3/62837-7-1-46.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165039-7-17-1.npy,data/raw/urban_sound/fold3/165039-7-17-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__69598-4-8-0.npy,data/raw/urban_sound/fold3/69598-4-8-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-34.npy,data/raw/urban_sound/fold3/22601-8-0-34.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94636-8-0-4.npy,data/raw/urban_sound/fold3/94636-8-0-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-0-5.npy,data/raw/urban_sound/fold3/144068-5-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__65750-3-3-48.npy,data/raw/urban_sound/fold3/65750-3-3-48.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17973-2-0-29.npy,data/raw/urban_sound/fold3/17973-2-0-29.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__117048-3-0-17.npy,data/raw/urban_sound/fold3/117048-3-0-17.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__155263-2-0-12.npy,data/raw/urban_sound/fold3/155263-2-0-12.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-2.npy,data/raw/urban_sound/fold3/62837-7-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__128030-3-0-0.npy,data/raw/urban_sound/fold3/128030-3-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__76221-2-0-0.npy,data/raw/urban_sound/fold3/76221-2-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94631-9-1-25.npy,data/raw/urban_sound/fold3/94631-9-1-25.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__174840-1-0-0.npy,data/raw/urban_sound/fold3/174840-1-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__90014-8-0-3.npy,data/raw/urban_sound/fold3/90014-8-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__42117-8-0-2.npy,data/raw/urban_sound/fold3/42117-8-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__58857-2-0-12.npy,data/raw/urban_sound/fold3/58857-2-0-12.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__180057-9-0-36.npy,data/raw/urban_sound/fold3/180057-9-0-36.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17973-2-0-8.npy,data/raw/urban_sound/fold3/17973-2-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__125523-3-0-3.npy,data/raw/urban_sound/fold3/125523-3-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-81.npy,data/raw/urban_sound/fold3/62837-7-1-81.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__155227-9-0-24.npy,data/raw/urban_sound/fold3/155227-9-0-24.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17973-2-0-21.npy,data/raw/urban_sound/fold3/17973-2-0-21.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__182103-9-0-0.npy,data/raw/urban_sound/fold3/182103-9-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-11.npy,data/raw/urban_sound/fold3/199769-1-0-11.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__148838-6-0-0.npy,data/raw/urban_sound/fold3/148838-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__42097-7-0-2.npy,data/raw/urban_sound/fold3/42097-7-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__200161-3-6-4.npy,data/raw/urban_sound/fold3/200161-3-6-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-50.npy,data/raw/urban_sound/fold3/146714-0-0-50.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__155227-9-0-27.npy,data/raw/urban_sound/fold3/155227-9-0-27.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185375-9-0-61.npy,data/raw/urban_sound/fold3/185375-9-0-61.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185373-9-0-21.npy,data/raw/urban_sound/fold3/185373-9-0-21.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__132855-2-0-99.npy,data/raw/urban_sound/fold3/132855-2-0-99.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-4-6.npy,data/raw/urban_sound/fold3/144068-5-4-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__78776-6-0-0.npy,data/raw/urban_sound/fold3/78776-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__151149-2-0-54.npy,data/raw/urban_sound/fold3/151149-2-0-54.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__90014-8-0-2.npy,data/raw/urban_sound/fold3/90014-8-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__184623-8-0-3.npy,data/raw/urban_sound/fold3/184623-8-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-36.npy,data/raw/urban_sound/fold3/146714-0-0-36.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__13230-0-0-5.npy,data/raw/urban_sound/fold3/13230-0-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-4-3.npy,data/raw/urban_sound/fold3/144068-5-4-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__78326-9-0-0.npy,data/raw/urban_sound/fold3/78326-9-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__156418-3-1-0.npy,data/raw/urban_sound/fold3/156418-3-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-6.npy,data/raw/urban_sound/fold3/22601-8-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__169044-2-0-13.npy,data/raw/urban_sound/fold3/169044-2-0-13.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185801-4-0-2.npy,data/raw/urban_sound/fold3/185801-4-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165786-4-0-0.npy,data/raw/urban_sound/fold3/165786-4-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__186334-2-0-44.npy,data/raw/urban_sound/fold3/186334-2-0-44.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94636-8-0-6.npy,data/raw/urban_sound/fold3/94636-8-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__19338-5-1-0.npy,data/raw/urban_sound/fold3/19338-5-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-30.npy,data/raw/urban_sound/fold3/62837-7-0-30.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__184623-8-0-1.npy,data/raw/urban_sound/fold3/184623-8-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165039-7-10-0.npy,data/raw/urban_sound/fold3/165039-7-10-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-10.npy,data/raw/urban_sound/fold3/22601-8-0-10.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__179386-3-0-3.npy,data/raw/urban_sound/fold3/179386-3-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-84.npy,data/raw/urban_sound/fold3/62837-7-1-84.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-61.npy,data/raw/urban_sound/fold3/62837-7-1-61.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__76221-2-0-3.npy,data/raw/urban_sound/fold3/76221-2-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__93065-9-0-14.npy,data/raw/urban_sound/fold3/93065-9-0-14.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__42117-8-0-3.npy,data/raw/urban_sound/fold3/42117-8-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-18.npy,data/raw/urban_sound/fold3/62837-7-0-18.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__166101-5-2-0.npy,data/raw/urban_sound/fold3/166101-5-2-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__107228-5-0-1.npy,data/raw/urban_sound/fold3/107228-5-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__182103-9-0-8.npy,data/raw/urban_sound/fold3/182103-9-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165039-7-1-0.npy,data/raw/urban_sound/fold3/165039-7-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__103199-4-0-6.npy,data/raw/urban_sound/fold3/103199-4-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__18594-1-2-0.npy,data/raw/urban_sound/fold3/18594-1-2-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__200161-3-6-3.npy,data/raw/urban_sound/fold3/200161-3-6-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__195451-5-0-13.npy,data/raw/urban_sound/fold3/195451-5-0-13.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__195451-5-0-14.npy,data/raw/urban_sound/fold3/195451-5-0-14.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-4.npy,data/raw/urban_sound/fold3/22601-8-0-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__72537-3-0-8.npy,data/raw/urban_sound/fold3/72537-3-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-56.npy,data/raw/urban_sound/fold3/146714-0-0-56.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__186339-9-0-18.npy,data/raw/urban_sound/fold3/186339-9-0-18.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__37560-4-0-0.npy,data/raw/urban_sound/fold3/37560-4-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__33696-3-0-0.npy,data/raw/urban_sound/fold3/33696-3-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-19.npy,data/raw/urban_sound/fold3/22601-8-0-19.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__176631-1-0-0.npy,data/raw/urban_sound/fold3/176631-1-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-37.npy,data/raw/urban_sound/fold3/22601-8-0-37.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__195451-5-0-20.npy,data/raw/urban_sound/fold3/195451-5-0-20.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__200161-3-6-0.npy,data/raw/urban_sound/fold3/200161-3-6-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-15.npy,data/raw/urban_sound/fold3/62837-7-0-15.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-4-1.npy,data/raw/urban_sound/fold3/144068-5-4-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-65.npy,data/raw/urban_sound/fold3/62837-7-1-65.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-45.npy,data/raw/urban_sound/fold3/62837-7-1-45.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__166101-5-2-3.npy,data/raw/urban_sound/fold3/166101-5-2-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94636-8-0-12.npy,data/raw/urban_sound/fold3/94636-8-0-12.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-56.npy,data/raw/urban_sound/fold3/62837-7-1-56.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__9223-2-0-17.npy,data/raw/urban_sound/fold3/9223-2-0-17.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__29721-4-0-14.npy,data/raw/urban_sound/fold3/29721-4-0-14.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-48.npy,data/raw/urban_sound/fold3/22601-8-0-48.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94631-9-1-3.npy,data/raw/urban_sound/fold3/94631-9-1-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-27.npy,data/raw/urban_sound/fold3/62837-7-0-27.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__41372-3-0-51.npy,data/raw/urban_sound/fold3/41372-3-0-51.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__93065-9-0-17.npy,data/raw/urban_sound/fold3/93065-9-0-17.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__82811-3-3-0.npy,data/raw/urban_sound/fold3/82811-3-3-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-35.npy,data/raw/urban_sound/fold3/62837-7-1-35.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-0.npy,data/raw/urban_sound/fold3/146714-0-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165039-7-8-0.npy,data/raw/urban_sound/fold3/165039-7-8-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-2.npy,data/raw/urban_sound/fold3/199769-1-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165039-7-6-0.npy,data/raw/urban_sound/fold3/165039-7-6-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__170015-3-0-0.npy,data/raw/urban_sound/fold3/170015-3-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__162436-6-0-0.npy,data/raw/urban_sound/fold3/162436-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__13230-0-0-8.npy,data/raw/urban_sound/fold3/13230-0-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__19496-3-1-1.npy,data/raw/urban_sound/fold3/19496-3-1-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__29721-4-0-2.npy,data/raw/urban_sound/fold3/29721-4-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__117048-3-0-35.npy,data/raw/urban_sound/fold3/117048-3-0-35.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__132855-2-0-90.npy,data/raw/urban_sound/fold3/132855-2-0-90.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__155263-2-0-23.npy,data/raw/urban_sound/fold3/155263-2-0-23.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__184725-3-0-4.npy,data/raw/urban_sound/fold3/184725-3-0-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-29.npy,data/raw/urban_sound/fold3/62837-7-1-29.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-58.npy,data/raw/urban_sound/fold3/146714-0-0-58.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-38.npy,data/raw/urban_sound/fold3/146714-0-0-38.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__37560-4-0-3.npy,data/raw/urban_sound/fold3/37560-4-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__90846-8-0-0.npy,data/raw/urban_sound/fold3/90846-8-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__63095-4-0-16.npy,data/raw/urban_sound/fold3/63095-4-0-16.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__15356-2-0-1.npy,data/raw/urban_sound/fold3/15356-2-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-20.npy,data/raw/urban_sound/fold3/62837-7-0-20.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-80.npy,data/raw/urban_sound/fold3/62837-7-1-80.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__18594-1-6-0.npy,data/raw/urban_sound/fold3/18594-1-6-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__6988-5-0-2.npy,data/raw/urban_sound/fold3/6988-5-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__138473-9-0-6.npy,data/raw/urban_sound/fold3/138473-9-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__44831-3-0-0.npy,data/raw/urban_sound/fold3/44831-3-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__160093-3-0-0.npy,data/raw/urban_sound/fold3/160093-3-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__31884-7-1-0.npy,data/raw/urban_sound/fold3/31884-7-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17853-5-0-13.npy,data/raw/urban_sound/fold3/17853-5-0-13.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__69598-4-2-1.npy,data/raw/urban_sound/fold3/69598-4-2-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__103199-4-1-0.npy,data/raw/urban_sound/fold3/103199-4-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-17.npy,data/raw/urban_sound/fold3/62837-7-0-17.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__195451-5-0-16.npy,data/raw/urban_sound/fold3/195451-5-0-16.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__118496-1-1-0.npy,data/raw/urban_sound/fold3/118496-1-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__135526-6-6-0.npy,data/raw/urban_sound/fold3/135526-6-6-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__177742-0-0-111.npy,data/raw/urban_sound/fold3/177742-0-0-111.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-6.npy,data/raw/urban_sound/fold3/146714-0-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__52077-3-0-8.npy,data/raw/urban_sound/fold3/52077-3-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__42937-4-0-1.npy,data/raw/urban_sound/fold3/42937-4-0-1.wav,no_gunshot,none,urban_sound
